32,43,142,68,62,W
32,43,138,70,62,W
32,43,136,71,62,W
32,43,132,78,56,W
32,43,130,286,56,W
32,43,126,282,54,W
32,41,124,276,54,W+A
33,45,135,290,54,W+A
33,47,141,297,54,W+A
33,47,149,68,54,W+A
33,51,157,63,52,W+A
35,53,165,58,52,W+A
35,57,171,54,52,W+A
37,61,173,52,52,W+A
37,65,177,49,52,W+A
39,71,182,48,52,W+A
41,77,184,44,50,W+A
42,83,189,40,49,W+A
45,89,196,40,50,W+A
47,95,201,38,49,W
49,95,197,38,44,W
51,97,196,36,41,W
51,97,191,36,38,W
52,97,188,36,34,W
55,97,186,38,32,W
55,97,183,38,30,W
55,95,179,44,30,W
57,97,178,44,28,W
57,97,174,46,27,W
59,95,169,54,27,W
61,95,167,298,27,W
61,95,166,298,27,W
61,95,161,298,27,W
63,95,159,298,27,W
65,95,156,298,28,W
63,93,152,298,30,W
65,93,149,298,30,W
65,91,148,298,32,W
65,91,143,298,32,W
66,89,142,298,34,W
66,89,137,298,34,W
66,87,134,298,38,W
69,87,132,298,41,W
69,87,130,298,41,W+A
69,87,133,298,43,W+A
69,86,136,298,45,W+A
71,85,142,298,44,W+A
71,85,152,222,44,W+A
73,85,160,166,44,W+A
73,85,170,144,46,W+A
73,86,184,126,44,W+A
75,87,201,114,44,W+A
75,88,224,102,44,W+A
76,89,257,93,44,W+A
75,91,298,84,46,W+A
75,93,298,80,46,W
75,93,298,82,46,W
75,91,298,84,46,W
75,91,298,86,48,W
73,91,298,88,48,W
73,89,298,90,48,W
73,87,298,92,48,W
73,87,298,94,50,W
73,87,298,92,50,W
71,87,298,94,50,W
71,85,298,96,50,W
71,85,298,96,52,W
69,83,298,96,52,W
71,83,298,96,52,W
69,81,298,98,54,W
69,81,298,100,57,W
67,79,298,100,57,W
67,79,298,102,59,W
67,77,298,104,59,W
65,77,298,106,60,W
65,77,298,108,62,W
65,75,298,110,62,W+A
63,77,298,100,62,W+A
61,82,298,95,62,W+A
63,83,298,88,62,W+A
63,87,298,84,62,W+A
64,94,298,79,62,W+A
63,99,298,76,62,W
63,101,296,76,62,W
63,101,294,76,62,W
65,101,290,76,62,W
65,101,288,74,60,W
65,101,284,74,60,W
65,101,282,74,60,W
65,101,278,74,60,W
65,101,276,74,58,W
65,104,272,74,58,W
67,104,270,74,58,W
67,105,266,72,56,W
67,105,264,72,56,W
67,105,260,72,56,W
67,105,258,72,56,W
